run_id,formula,method,seed,epoch,xrd_mean,xrd_err,xrd_max,xrd_min,reward_mean,reward_err,reward_max,reward_min,advantage_mean,advantage_std,ppo_objective,log_ratio_to_reference,clip_fraction,ratio_mean,ratio_max,approx_kl_old,grad_norm,score_p10,score_p50,score_p90,attempt,unique_space_groups,unique_wyckoff_sequences,unique_atom_sequences,unique_WA_combinations,replay_epoch
case_03_NbS2_peak_heads_seed9721,NbS2,peak,9721,25,0.350508,0.014908,0.495251,0.0,0.350508,0.014908,0.495251,0.0,-0.0,1.0,-0.005485,0.085505,0.0,0.999692,1.035047,6.5e-05,756.347229,0.279257,0.358612,0.443581,32,6,6,5,6,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,1,0.286996,0.01614,0.467898,0.0,0.286996,0.01614,0.467898,0.0,-0.0,1.0,0.036901,-0.00587,0.03125,0.997096,1.242826,0.002966,750.565857,0.214578,0.280029,0.377146,32,8,10,7,10,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,2,0.287772,0.015932,0.427539,0.0,0.287772,0.015932,0.427539,0.0,-0.0,1.0,0.005563,0.036041,0.0,1.013286,1.160029,0.001386,655.709595,0.189339,0.284601,0.398053,32,8,11,8,11,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,3,0.261866,0.011068,0.399926,0.140052,0.261866,0.011068,0.399926,0.140052,-0.0,1.0,0.005521,0.004104,0.0,0.995881,1.075675,0.000537,350.358459,0.197573,0.25274,0.353334,32,5,5,7,7,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,4,0.271311,0.017835,0.473728,0.0,0.271311,0.017835,0.473728,0.0,-0.0,1.0,4.3e-05,0.036183,0.0,1.006425,1.094195,0.000366,343.829254,0.155834,0.277796,0.379179,32,11,12,13,14,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,5,0.282579,0.016561,0.462952,0.0,0.282579,0.016561,0.462952,0.0,0.0,1.0,0.000907,0.017871,0.0,1.001142,1.063123,0.00029,336.010712,0.199842,0.277766,0.394748,32,7,7,7,8,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,6,0.273706,0.014532,0.46244,0.138156,0.273706,0.014532,0.46244,0.138156,0.0,1.0,-0.000298,0.056703,0.0,1.000396,1.036976,0.000239,465.179565,0.191653,0.264152,0.400023,32,6,6,6,7,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,7,0.276982,0.010418,0.391184,0.144715,0.276982,0.010418,0.391184,0.144715,-0.0,1.0,0.000687,0.043474,0.0,1.006074,1.05032,0.000155,587.043396,0.216508,0.269204,0.370653,32,7,10,11,12,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,8,0.265256,0.014086,0.485922,0.14123,0.265256,0.014086,0.485922,0.14123,-0.0,1.0,0.007185,-0.016743,0.0,0.99305,1.049295,0.000347,496.064728,0.186386,0.236822,0.379555,32,7,8,8,8,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,9,0.297305,0.014225,0.45123,0.15097,0.297305,0.014225,0.45123,0.15097,-0.0,1.0,0.002301,0.041062,0.0,1.000625,1.073073,0.000245,501.362701,0.200184,0.292175,0.398909,32,9,11,10,12,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,10,0.274308,0.01204,0.415692,0.175623,0.274308,0.01204,0.415692,0.175623,-0.0,1.0,0.005253,0.001186,0.0,1.007443,1.08855,0.000347,529.228577,0.191242,0.250914,0.361179,32,6,9,8,10,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,11,0.307359,0.011067,0.429301,0.206823,0.307359,0.011067,0.429301,0.206823,0.0,1.0,0.011978,-0.052667,0.0,0.992249,1.060793,0.000534,521.045593,0.221509,0.306005,0.399686,32,8,10,9,10,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,12,0.280245,0.013741,0.472764,0.136074,0.280245,0.013741,0.472764,0.136074,-0.0,1.0,0.004826,0.000506,0.0,0.997445,1.060547,0.000385,570.875,0.212975,0.266805,0.397958,32,6,7,7,7,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,13,0.284722,0.01304,0.47127,0.143042,0.284722,0.01304,0.47127,0.143042,0.0,1.0,-0.004315,0.1047,0.0,0.994445,1.057807,0.000268,704.242371,0.20863,0.266843,0.371972,32,8,10,11,11,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,14,0.278859,0.013065,0.420239,0.144486,0.278859,0.013065,0.420239,0.144486,-0.0,1.0,0.013972,-0.123604,0.0,1.001145,1.039899,0.000105,657.710876,0.186585,0.273602,0.382244,32,6,10,10,11,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,15,0.291788,0.013346,0.452879,0.146994,0.291788,0.013346,0.452879,0.146994,-0.0,1.0,0.005858,0.016189,0.0,0.999542,1.053804,0.000291,466.575134,0.211782,0.269722,0.393433,32,8,10,9,11,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,16,0.279123,0.012397,0.400939,0.137724,0.279123,0.012397,0.400939,0.137724,0.0,1.0,0.011615,-0.023489,0.0,0.989343,1.072397,0.000794,452.769867,0.194157,0.264178,0.36918,32,7,11,10,12,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,17,0.289791,0.011383,0.450369,0.146463,0.289791,0.011383,0.450369,0.146463,-0.0,1.0,-0.019467,0.177013,0.0,1.006487,1.070791,0.000399,693.930786,0.230944,0.272713,0.378942,32,6,7,7,8,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,18,0.282542,0.014207,0.442358,0.136917,0.282542,0.014207,0.442358,0.136917,-0.0,1.0,-0.006213,0.139559,0.0,1.001757,1.065445,0.00033,621.905334,0.162591,0.279208,0.389343,32,6,9,6,9,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,19,0.275963,0.0136,0.463535,0.145691,0.275963,0.0136,0.463535,0.145691,0.0,1.0,0.009406,-0.018374,0.0,0.989104,1.047196,0.000511,565.584412,0.184663,0.268359,0.376956,32,6,8,9,10,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,20,0.282886,0.009939,0.413314,0.148194,0.282886,0.009939,0.413314,0.148194,-0.0,1.0,-0.011219,0.128796,0.0,0.996566,1.041249,0.000169,634.324707,0.221983,0.290626,0.344696,32,7,9,10,11,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,21,0.288098,0.012799,0.423983,0.164904,0.288098,0.012799,0.423983,0.164904,0.0,1.0,-0.002219,0.113977,0.0,1.002021,1.077965,0.000412,458.433685,0.189528,0.296218,0.375473,32,10,12,12,12,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,22,0.285393,0.012285,0.443965,0.178434,0.285393,0.012285,0.443965,0.178434,-0.0,1.0,-0.0006,0.145819,0.0,0.990371,1.038232,0.000402,664.194824,0.21361,0.261083,0.370933,32,7,8,10,10,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,23,0.289239,0.01972,0.534534,0.0,0.289239,0.01972,0.534534,0.0,0.0,1.0,-0.026332,0.22592,0.0,1.004066,1.046744,0.000295,706.995544,0.205032,0.283064,0.431844,32,7,10,9,11,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,24,0.273338,0.012242,0.424627,0.146332,0.273338,0.012242,0.424627,0.146332,-0.0,1.0,-0.008697,0.105834,0.0,0.999851,1.044908,0.000132,471.946899,0.187059,0.26622,0.36087,32,7,8,8,9,-1
case_03_NbS2_peak_penalized_heads_seed9721,NbS2,peak_penalized,9721,25,0.258488,0.013692,0.384169,0.0,0.258488,0.013692,0.384169,0.0,-0.0,1.0,-0.013141,0.12859,0.0,0.999515,1.036898,0.000101,834.436829,0.176033,0.256158,0.359413,32,6,6,5,6,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,1,0.350234,0.011159,0.460093,0.237664,0.350234,0.011159,0.460093,0.237664,0.0,1.0,0.035302,0.002419,0.03125,1.005438,1.253076,0.003019,513.185974,0.272803,0.345422,0.436739,32,5,5,5,5,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,2,0.358795,0.010442,0.495361,0.240995,0.358795,0.010442,0.495361,0.240995,-0.0,1.0,0.013287,0.000895,0.0,0.998438,1.101995,0.001516,319.147583,0.285012,0.356894,0.439963,32,7,8,8,8,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,3,0.34471,0.011483,0.52923,0.185364,0.34471,0.011483,0.52923,0.185364,0.0,1.0,0.009306,0.016085,0.0,0.997248,1.102811,0.000923,668.641418,0.277744,0.342135,0.413147,32,6,7,9,9,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,4,0.373078,0.010926,0.499069,0.253544,0.373078,0.010926,0.499069,0.253544,-0.0,1.0,-0.003517,0.128892,0.0,1.011774,1.082696,0.000593,651.167419,0.290734,0.376966,0.441329,32,8,14,11,14,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,5,0.368344,0.017547,0.56468,0.0,0.368344,0.017547,0.56468,0.0,0.0,1.0,0.003306,0.042108,0.0,0.996901,1.053121,0.000434,605.891296,0.274827,0.375899,0.476157,32,7,11,9,12,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,6,0.358178,0.012362,0.547323,0.268955,0.358178,0.012362,0.547323,0.268955,-0.0,1.0,-0.003517,0.077196,0.0,0.99901,1.055836,0.000236,358.689972,0.281689,0.331417,0.44467,32,6,10,9,10,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,7,0.369273,0.008299,0.483506,0.269116,0.369273,0.008299,0.483506,0.269116,-0.0,1.0,-0.003166,0.069014,0.0,0.994242,1.029479,0.000219,500.913208,0.31504,0.371013,0.441654,32,8,9,8,10,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,8,0.375851,0.01282,0.525472,0.276695,0.375851,0.01282,0.525472,0.276695,0.0,1.0,0.0023,0.037105,0.0,1.002563,1.089996,0.000336,692.747986,0.289046,0.357064,0.467134,32,10,10,10,12,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,9,0.374086,0.011338,0.508538,0.252264,0.374086,0.011338,0.508538,0.252264,-0.0,1.0,0.01129,0.020386,0.0,0.992779,1.062085,0.000773,517.111389,0.288762,0.374035,0.445998,32,10,12,11,13,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,10,0.349619,0.014516,0.460958,0.0,0.349619,0.014516,0.460958,0.0,0.0,1.0,0.008062,-0.007656,0.0,0.999926,1.093778,0.000682,451.434967,0.288643,0.34449,0.434417,32,8,9,9,11,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,11,0.356726,0.015398,0.496093,0.0,0.356726,0.015398,0.496093,0.0,0.0,1.0,0.003582,0.011471,0.0,1.000962,1.067137,0.000306,650.111694,0.284384,0.369188,0.442005,32,9,12,11,13,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,12,0.369347,0.010051,0.488224,0.273784,0.369347,0.010051,0.488224,0.273784,0.0,1.0,0.011845,-0.040547,0.0,0.994619,1.06198,0.000464,811.595337,0.302984,0.370727,0.43671,32,8,8,8,8,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,13,0.326805,0.013517,0.435738,0.0,0.326805,0.013517,0.435738,0.0,-0.0,1.0,0.003237,0.012069,0.0,0.999283,1.034013,0.000232,530.90155,0.26407,0.326328,0.395722,32,7,9,7,9,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,14,0.385485,0.010021,0.503849,0.304104,0.385485,0.010021,0.503849,0.304104,0.0,1.0,0.005539,0.011687,0.0,0.995102,1.040466,0.000301,474.267731,0.318339,0.367668,0.465871,32,8,11,11,12,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,15,0.377481,0.008669,0.486071,0.273269,0.377481,0.008669,0.486071,0.273269,-0.0,1.0,0.005266,-0.004049,0.0,1.005558,1.044772,0.000299,688.943359,0.31627,0.378731,0.443593,32,8,9,10,10,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,16,0.347079,0.010414,0.49184,0.267426,0.347079,0.010414,0.49184,0.267426,0.0,1.0,0.008964,-0.043269,0.0,0.994771,1.050497,0.000194,253.317322,0.282553,0.329207,0.440297,32,5,6,9,9,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,17,0.354133,0.012121,0.511974,0.243486,0.354133,0.012121,0.511974,0.243486,0.0,1.0,-0.004446,0.111601,0.0,0.993682,1.061615,0.000739,632.621399,0.273904,0.343187,0.450532,32,7,9,8,10,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,18,0.360315,0.012211,0.51946,0.247766,0.360315,0.012211,0.51946,0.247766,0.0,1.0,-0.007621,0.056041,0.0,0.999936,1.039804,0.000176,701.862427,0.282039,0.344258,0.427209,32,8,8,8,9,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,19,0.335804,0.01584,0.523483,0.0,0.335804,0.01584,0.523483,0.0,0.0,1.0,-9.8e-05,0.065506,0.0,0.991328,1.015469,0.00016,475.55954,0.27026,0.330372,0.437909,32,5,6,7,7,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,20,0.357834,0.008945,0.524911,0.272278,0.357834,0.008945,0.524911,0.272278,-0.0,1.0,0.001938,0.065462,0.0,0.996356,1.066299,0.000561,837.864746,0.301102,0.350504,0.403682,32,7,9,7,9,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,21,0.346171,0.009954,0.449145,0.245584,0.346171,0.009954,0.449145,0.245584,0.0,1.0,-0.001662,0.041409,0.0,0.996856,1.050176,0.000303,499.261902,0.27425,0.341628,0.439795,32,6,7,8,8,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,22,0.331013,0.014121,0.430085,0.0,0.331013,0.014121,0.430085,0.0,-0.0,1.0,0.001335,0.029252,0.0,0.998368,1.031995,0.000154,668.238464,0.252177,0.338322,0.404342,32,5,7,7,8,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,23,0.336275,0.011408,0.546059,0.247386,0.336275,0.011408,0.546059,0.247386,0.0,1.0,-0.006177,0.111988,0.0,0.999231,1.060943,0.000312,585.306335,0.272574,0.322745,0.436322,32,8,10,9,10,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,24,0.359204,0.01168,0.499369,0.264073,0.359204,0.01168,0.499369,0.264073,0.0,1.0,0.00154,0.036522,0.0,0.998893,1.035691,0.000239,579.829163,0.276927,0.35495,0.446265,32,8,10,7,11,-1
case_03_NbS2_peak_heads_seed9722,NbS2,peak,9722,25,0.36898,0.011551,0.544794,0.239858,0.36898,0.011551,0.544794,0.239858,0.0,1.0,0.00999,-0.055361,0.0,0.999882,1.055143,0.000386,475.375183,0.278832,0.369003,0.43834,32,6,9,7,10,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,1,0.276161,0.010808,0.416304,0.133532,0.276161,0.010808,0.416304,0.133532,0.0,1.0,0.036035,-0.018523,0.0,0.984485,1.159056,0.003007,684.604309,0.218721,0.2731,0.351504,32,5,5,5,5,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,2,0.255286,0.011409,0.402393,0.139985,0.255286,0.011409,0.402393,0.139985,-0.0,1.0,0.018143,0.012815,0.0,1.00657,1.122453,0.002194,420.391541,0.16119,0.243257,0.346891,32,7,8,8,8,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,3,0.271374,0.011759,0.397723,0.146923,0.271374,0.011759,0.397723,0.146923,-0.0,1.0,-0.00121,0.043078,0.0,1.005696,1.092644,0.000817,502.855713,0.18843,0.271757,0.354376,32,6,7,9,9,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,4,0.296034,0.01355,0.45756,0.154334,0.296034,0.01355,0.45756,0.154334,-0.0,1.0,0.010471,0.009213,0.0,0.993064,1.05744,0.000682,475.688812,0.206255,0.274364,0.399283,32,8,14,11,14,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,5,0.305922,0.01969,0.547714,0.0,0.305922,0.01969,0.547714,0.0,0.0,1.0,0.006665,0.012746,0.0,0.995736,1.048087,0.000393,621.879456,0.204867,0.310063,0.450189,32,7,11,9,12,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,6,0.287224,0.014304,0.44837,0.126454,0.287224,0.014304,0.44837,0.126454,0.0,1.0,-0.003914,0.055545,0.0,0.998928,1.029039,0.000229,304.434906,0.188738,0.280381,0.390564,32,6,10,9,10,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,7,0.290253,0.01025,0.430062,0.205231,0.290253,0.01025,0.430062,0.205231,0.0,1.0,0.004322,-0.005702,0.0,0.996436,1.021988,0.000163,627.185181,0.212147,0.288745,0.363187,32,8,9,8,10,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,8,0.281477,0.012457,0.438014,0.129283,0.281477,0.012457,0.438014,0.129283,0.0,1.0,0.012315,-0.038912,0.0,1.000406,1.076369,0.0003,546.303833,0.191656,0.286384,0.367382,32,10,9,9,11,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,9,0.30253,0.012579,0.467186,0.204795,0.30253,0.012579,0.467186,0.204795,-0.0,1.0,0.015323,0.018901,0.0,0.984978,1.063119,0.000695,724.975098,0.215553,0.299052,0.391855,32,10,12,11,13,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,10,0.287158,0.013815,0.414281,0.0,0.287158,0.013815,0.414281,0.0,0.0,1.0,0.001534,0.118219,0.0,0.997306,1.101071,0.000817,682.408813,0.218751,0.284888,0.388145,32,8,9,9,11,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,11,0.293202,0.014803,0.455454,0.0,0.293202,0.014803,0.455454,0.0,-0.0,1.0,0.015319,-0.009651,0.0,0.998843,1.10055,0.00082,549.376526,0.211657,0.29355,0.387511,32,9,12,11,13,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,12,0.276019,0.010744,0.436592,0.146708,0.276019,0.010744,0.436592,0.146708,-0.0,1.0,0.00341,0.09129,0.0,0.988267,1.084323,0.001454,659.370117,0.209912,0.264709,0.351864,32,8,8,8,8,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,13,0.269748,0.012911,0.38851,0.0,0.269748,0.012911,0.38851,0.0,0.0,1.0,-0.005122,0.142201,0.0,0.999731,1.046273,0.000613,540.21875,0.210861,0.265833,0.362029,32,7,9,7,9,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,14,0.292251,0.009962,0.449435,0.18941,0.292251,0.009962,0.449435,0.18941,-0.0,1.0,0.002561,0.105356,0.0,0.991121,1.063411,0.000557,693.127991,0.219028,0.301301,0.337602,32,8,11,11,12,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,15,0.294345,0.012258,0.466857,0.146863,0.294345,0.012258,0.466857,0.146863,0.0,1.0,4.7e-05,0.051204,0.0,1.005282,1.109753,0.000669,596.396362,0.216234,0.277129,0.398089,32,8,9,10,10,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,16,0.273502,0.01319,0.449545,0.153784,0.273502,0.01319,0.449545,0.153784,-0.0,1.0,0.007937,-0.008483,0.0,0.997346,1.089239,0.000418,317.039551,0.198668,0.259899,0.371701,32,5,6,9,9,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,17,0.288828,0.013869,0.478031,0.139133,0.288828,0.013869,0.478031,0.139133,-0.0,1.0,-0.022902,0.272789,0.0,1.00114,1.060822,0.000236,583.327393,0.211403,0.27212,0.400586,32,7,9,8,10,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,18,0.271926,0.010205,0.400739,0.16352,0.271926,0.010205,0.400739,0.16352,-0.0,1.0,-0.010672,0.072008,0.0,1.001659,1.018728,4.2e-05,728.526306,0.218889,0.28038,0.363455,32,8,8,8,9,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,19,0.27748,0.014872,0.477566,0.0,0.27748,0.014872,0.477566,0.0,-0.0,1.0,-0.013481,0.250165,0.0,0.989914,1.038535,0.00036,488.948639,0.195768,0.273547,0.36963,32,5,6,7,7,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,20,0.265014,0.011218,0.410266,0.132007,0.265014,0.011218,0.410266,0.132007,-0.0,1.0,-0.0106,0.121294,0.0,0.996266,1.067781,0.000595,316.790253,0.198378,0.256588,0.368221,32,7,9,7,9,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,21,0.279198,0.011839,0.435824,0.178549,0.279198,0.011839,0.435824,0.178549,-0.0,1.0,-0.007906,0.133196,0.0,1.001188,1.058643,0.000361,489.379639,0.205525,0.257183,0.370329,32,6,7,8,8,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,22,0.250889,0.01279,0.379498,0.0,0.250889,0.01279,0.379498,0.0,0.0,1.0,-0.008706,0.193995,0.0,1.001651,1.061395,0.000302,634.59729,0.167363,0.258036,0.32949,32,5,7,7,8,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,23,0.267347,0.016536,0.520531,0.124926,0.267347,0.016536,0.520531,0.124926,-0.0,1.0,-0.016583,0.218973,0.0,1.002209,1.056714,0.0003,754.057861,0.169427,0.239085,0.382249,32,8,9,8,9,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,24,0.287736,0.015238,0.462824,0.133836,0.287736,0.015238,0.462824,0.133836,-0.0,1.0,0.003949,0.074733,0.0,0.99116,1.032003,0.000656,538.404358,0.189882,0.267624,0.407392,32,8,10,7,11,-1
case_03_NbS2_peak_penalized_heads_seed9722,NbS2,peak_penalized,9722,25,0.289233,0.011451,0.529448,0.139383,0.289233,0.011451,0.529448,0.139383,0.0,1.0,0.013802,-0.090341,0.0,0.993304,1.087761,0.001185,379.069672,0.231646,0.280064,0.345444,32,6,9,7,10,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,1,0.36007,0.015327,0.475782,0.0,0.36007,0.015327,0.475782,0.0,-0.0,1.0,0.023633,-0.02591,0.0,0.976932,1.090653,0.002842,416.713013,0.297032,0.372327,0.443521,32,11,12,11,13,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,2,0.360502,0.018101,0.515475,0.0,0.360502,0.018101,0.515475,0.0,0.0,1.0,0.000258,0.001729,0.0,0.999387,1.041996,0.000146,320.810181,0.254567,0.363419,0.469167,32,7,9,9,10,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,3,0.366543,0.01264,0.528148,0.247539,0.366543,0.01264,0.528148,0.247539,0.0,1.0,0.010365,-0.014288,0.0,0.988488,1.035888,0.000292,762.364197,0.283821,0.359057,0.46173,32,10,12,10,12,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,4,0.353243,0.009423,0.473057,0.271604,0.353243,0.009423,0.473057,0.271604,-0.0,1.0,0.015074,-0.031086,0.0,0.992757,1.088658,0.000987,573.060181,0.283308,0.350684,0.423877,32,5,7,7,9,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,5,0.350463,0.01503,0.470412,0.0,0.350463,0.01503,0.470412,0.0,0.0,1.0,0.011709,-0.012172,0.0,0.999216,1.104175,0.001047,689.247986,0.282047,0.36372,0.4417,32,7,9,9,10,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,6,0.350683,0.010973,0.451511,0.171221,0.350683,0.010973,0.451511,0.171221,-0.0,1.0,-0.00093,0.083878,0.0,1.004858,1.13617,0.000654,362.543091,0.281668,0.352079,0.444297,32,5,6,6,7,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,7,0.365519,0.011699,0.521703,0.257686,0.365519,0.011699,0.521703,0.257686,0.0,1.0,0.009369,0.058402,0.0,1.003254,1.070268,0.000629,541.692566,0.276814,0.360951,0.459214,32,8,9,8,10,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,8,0.347607,0.012088,0.551411,0.259406,0.347607,0.012088,0.551411,0.259406,0.0,1.0,-0.011195,0.116507,0.0,1.011332,1.063772,0.000396,480.052551,0.272994,0.340456,0.428689,32,8,10,11,12,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,9,0.349449,0.009412,0.471401,0.257414,0.349449,0.009412,0.471401,0.257414,1e-06,1.0,-0.005177,0.101315,0.0,1.001145,1.031751,0.000105,491.129639,0.26928,0.355677,0.40701,32,6,7,7,7,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,10,0.352568,0.017214,0.587793,0.0,0.352568,0.017214,0.587793,0.0,-0.0,1.0,0.00883,-0.047577,0.0,1.001514,1.04469,0.000191,921.466919,0.282387,0.34396,0.447213,32,8,11,9,12,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,11,0.352757,0.009697,0.442416,0.24966,0.352757,0.009697,0.442416,0.24966,0.0,1.0,-0.005164,0.114965,0.0,1.004124,1.066535,0.00037,391.314301,0.291168,0.349892,0.424802,32,6,8,8,9,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,12,0.345877,0.015846,0.490626,0.0,0.345877,0.015846,0.490626,0.0,0.0,1.0,-0.000573,0.122418,0.0,1.004063,1.087687,0.000432,601.157288,0.279421,0.343292,0.446951,32,6,7,6,7,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,13,0.364438,0.008099,0.480128,0.284251,0.364438,0.008099,0.480128,0.284251,-1e-06,1.0,0.002094,0.105432,0.0,1.00242,1.075691,0.000512,578.009949,0.306484,0.367683,0.410348,32,7,7,5,8,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,14,0.375229,0.00935,0.501012,0.279441,0.375229,0.00935,0.501012,0.279441,-0.0,1.0,0.0035,0.097992,0.0,0.986151,1.076895,0.000659,880.535522,0.317668,0.370726,0.426746,32,8,10,10,10,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,15,0.373468,0.01165,0.523974,0.250043,0.373468,0.01165,0.523974,0.250043,-0.0,1.0,-0.00598,0.133618,0.0,0.992863,1.048247,0.000533,415.176758,0.306456,0.356258,0.452684,32,8,10,8,10,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,16,0.36921,0.009824,0.449818,0.220252,0.36921,0.009824,0.449818,0.220252,-0.0,1.0,0.011537,0.012701,0.0,1.001901,1.081151,0.000797,686.955078,0.279821,0.38478,0.429564,32,8,8,8,9,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,17,0.362869,0.011696,0.537173,0.244913,0.362869,0.011696,0.537173,0.244913,-0.0,1.0,-0.017891,0.256182,0.0,0.992365,1.046018,0.000544,943.806152,0.27864,0.352423,0.457315,32,8,9,9,10,-1
